up (19).jpg,1342.6184,1030.845,-1568.3849,1355.5189,981.289,-1469.594,1368.9474,980.18427,-1469.5194,1381.2996,979.67303,-1469.3784,1303.0675,984.1709,-1495.1417,1279.134,985.1702,-1495.2892,1258.3717,985.76135,-1495.2146,1383.9076,1000.2266,-833.79504,1215.2668,1012.0003,-952.2671,1367.3754,1085.4084,-1327.041,1306.8473,1084.6938,-1361.4196,1521.7466,1312.9153,-375.58673,1064.7438,1322.6083,-618.2147,1660.1342,1660.8789,-741.31903,959.65594,1678.1984,-994.88025,1461.6459,1555.4093,-1788.5153,1240.7711,1562.54,-1770.8668,1417.0504,1529.786,-1998.9116,1317.6243,1537.1036,-1948.1952,1409.0486,1482.9332,-1969.746,1319.2517,1486.6477,-1920.8922,1412.3021,1485.9376,-1794.7986,1301.3114,1488.7583,-1763.9862,1437.5073,2013.6075,92.72581,1205.4324,2025.629,-93.37473,1443.6604,2476.0925,421.57205,1193.6002,2507.6335,121.93468,1477.0634,2862.6038,1487.306,1174.2828,2916.1057,1011.2198,1441.0476,2920.1594,1560.0808,1204.631,2958.611,1067.4915,1619.713,3008.6394,1001.4724,1132.2728,3101.3938,438.20477
up (2).jpg,1846.6449,1392.47,-1134.3553,1886.7522,1352.2797,-1097.4368,1906.698,1353.0361,-1097.6259,1926.0084,1354.332,-1097.6678,1841.1537,1349.4597,-1053.2853,1831.111,1348.4025,-1053.2275,1822.8307,1347.2385,-1053.2291,1963.6515,1380.8132,-715.4425,1836.8022,1369.6792,-505.97458,1881.5548,1443.7373,-979.0923,1830.5413,1441.7076,-921.23553,2088.2668,1653.4646,-587.09705,1743.3914,1636.1659,-5.822067,2116.207,1999.8909,-912.2607,1613.6915,1940.5487,-413.518,1871.9723,1856.4064,-1457.3615,1681.4357,1868.9802,-1487.8445,1801.9581,1819.2322,-1606.9025,1718.738,1833.1561,-1672.8247,1809.9823,1783.9529,-1581.565,1727.0024,1799.3124,-1677.038,1825.1307,1793.3717,-1445.9128,1728.4344,1807.2899,-1516.9882,1949.9979,2309.1365,-247.79964,1756.6139,2286.6553,247.72237,2016.8524,2737.5312,-190.5333,1749.3174,2664.4949,770.9935,2081.9946,3115.881,232.14497,1745.4541,3014.246,1622.7869,2096.5981,3162.6497,233.46663,1787.2258,3081.2017,1680.2986,1993.4324,3305.313,-381.34274,1572.0159,3117.5078,1284.4052
up (20).jpg,1330.8676,1096.4299,-1465.9977,1337.7174,1053.0168,-1375.6294,1349.055,1052.8634,-1375.618,1358.8091,1052.9264,-1375.5582,1294.6781,1053.2594,-1424.1469,1272.5527,1053.6416,-1424.3248,1249.8203,1055.3796,-1424.342,1352.4425,1075.376,-787.4811,1196.6772,1088.983,-1004.92645,1350.3164,1153.9167,-1239.9062,1301.4093,1157.3333,-1303.2267,1485.4309,1366.4425,-334.95428,1058.185,1412.8068,-741.69904,1635.1844,1703.311,-672.8619,1007.2347,1764.6324,-1066.743,1491.0569,1612.665,-1709.0295,1293.8309,1636.1545,-1673.3616,1459.7384,1593.1807,-1911.1987,1368.9211,1609.6562,-1834.8534,1448.1359,1546.7169,-1893.4441,1375.1443,1562.9692,-1811.888,1447.8511,1548.7108,-1724.877,1359.3658,1567.2831,-1664.5933,1458.252,2044.5737,108.95531,1225.326,2072.4563,-109.31808,1485.6539,2488.198,375.59714,1220.4298,2546.6628,123.304565,1528.4357,2878.3625,1410.8217,1247.1903,2944.9282,1006.95605,1502.3368,2949.2473,1483.9489,1277.4792,2993.5117,1063.3693,1697.6051,2990.8867,951.5081,1246.8715,3127.2988,449.906
up (21).jpg,1318.3932,1067.0365,-1223.1346,1307.5713,1022.5256,-1128.0175,1315.4558,1021.68414,-1127.9518,1322.8339,1020.8447,-1127.7078,1271.5566,1027.2197,-1188.3798,1252.0005,1031.0746,-1188.5282,1229.6455,1036.1383,-1188.6683,1302.867,1042.3112,-555.5897,1174.451,1067.1127,-825.00903,1337.9175,1114.9452,-1005.0348,1291.5618,1117.6415,-1082.394,1454.2031,1328.1923,-85.925896,1055.4248,1375.9053,-670.1231,1605.5449,1644.5676,-289.32004,1027.0083,1722.239,-923.54474,1517.1873,1573.3755,-1298.822,1319.1648,1590.3055,-1349.8185,1491.7957,1554.9917,-1495.5265,1381.8899,1557.5994,-1493.9509,1476.2728,1511.2534,-1506.1467,1382.739,1512.9438,-1482.5693,1468.255,1511.9105,-1329.2506,1365.9059,1520.1428,-1339.5513,1454.8406,2000.2574,173.2444,1248.0392,2028.9001,-173.6493,1485.3905,2434.0962,536.9788,1251.8119,2486.638,62.359196,1527.3174,2778.0283,1613.4396,1281.3795,2863.7083,906.6615,1489.9297,2842.2646,1693.614,1310.1494,2899.8079,963.31995,1708.516,2891.903,1220.8839,1306.8827,3054.636,380.21707
up (22).jpg,1312.0641,853.5973,-1424.1694,1309.1736,803.2042,-1317.2872,1318.0679,803.704,-1317.2059,1326.171,804.2678,-1316.8706,1269.433,802.4112,-1404.255,1248.4576,802.72766,-1404.4591,1225.6051,803.64905,-1404.596,1299.9092,828.7993,-674.8042,1160.2555,834.4903,-1064.959,1328.454,912.2628,-1176.5348,1277.3112,909.71906,-1288.4274,1399.054,1142.3583,-94.86436,993.26483,1148.9878,-922.5948,1453.4222,1469.3314,-179.611,961.3847,1523.4559,-922.7779,1488.2266,1461.025,-1276.3702,1276.0049,1422.0471,-1003.5393,1502.414,1444.0942,-1479.8657,1353.4376,1404.2249,-1117.3604,1499.5641,1396.4702,-1527.4612,1350.6261,1344.4445,-1138.7407,1474.2566,1393.1044,-1329.1274,1328.9619,1347.1909,-996.29114,1364.97,1840.1044,246.66457,1145.1072,1862.4084,-246.95738,1372.3834,2266.8635,782.38,1130.0842,2321.6833,216.67293,1383.5793,2639.1023,1956.9413,1136.3715,2719.7566,1235.5804,1339.5801,2698.2708,2047.9984,1138.6649,2766.816,1309.7424,1555.8184,2747.9504,1596.378,1221.9222,2900.0488,727.358
up (23).jpg,1242.469,1214.9596,-1405.045,1240.5372,1166.5414,-1300.8127,1249.5214,1165.886,-1300.721,1259.2395,1165.3711,-1300.3784,1201.7197,1168.9348,-1369.8043,1180.9349,1170.6267,-1370.0338,1159.9004,1173.0782,-1370.2689,1246.0884,1186.4893,-647.2603,1106.6793,1203.2294,-949.9678,1260.7067,1271.3597,-1151.7037,1214.4188,1274.681,-1238.0775,1388.0328,1469.1818,-13.593826,974.8344,1525.8405,-797.0856,1500.3644,1780.369,-31.305546,967.21313,1887.1793,-933.48535,1538.6855,1764.9862,-1127.9946,1265.2814,1750.8481,-1250.2864,1595.8743,1772.6448,-1326.9277,1340.9408,1723.208,-1392.1655,1543.7904,1707.5444,-1399.3408,1342.1803,1676.2498,-1407.6565,1526.8743,1707.4353,-1191.1698,1320.3928,1680.9508,-1245.7314,1410.6512,2162.0186,236.79352,1195.8251,2195.244,-237.00243,1454.8823,2592.4426,701.54816,1216.3857,2666.3494,71.28629,1485.7854,2971.3042,1849.6287,1239.0983,3072.1555,966.70306,1450.98,3035.167,1934.2214,1250.1052,3113.2537,1027.2289,1671.2701,3084.9863,1444.7014,1318.6938,3255.3225,408.18958
up (24).jpg,1528.3429,1385.6621,-1429.6486,1534.8765,1343.3037,-1334.4081,1544.8278,1344.424,-1334.3569,1555.9521,1345.5978,-1334.1534,1494.2021,1339.2091,-1389.4633,1473.8918,1338.1102,-1389.6119,1453.4081,1338.0403,-1389.7206,1546.3665,1367.5183,-714.528,1403.1554,1364.7476,-963.7424,1542.5277,1442.7205,-1189.5614,1492.3649,1440.7406,-1261.9656,1648.8351,1672.4653,-188.53996,1229.7738,1662.0211,-726.2425,1757.6547,2029.0577,-393.97296,1129.7437,2004.8358,-1046.2664,1652.1049,1946.2137,-1485.569,1443.1687,1921.7759,-1694.2283,1625.5789,1918.7827,-1700.0028,1526.3552,1905.2533,-1872.592,1619.6696,1874.0167,-1722.9849,1538.3734,1863.8866,-1862.707,1617.8403,1876.0171,-1519.9716,1520.7214,1864.0837,-1688.9407,1550.604,2357.5251,166.24748,1311.6938,2353.2537,-166.7945,1520.9229,2817.6208,478.25858,1257.6471,2826.406,20.46873,1506.5818,3205.9238,1645.6082,1225.0634,3232.244,907.9427,1474.0028,3261.8914,1730.409,1229.2985,3277.3523,964.5457,1648.6033,3374.7944,1175.5957,1245.1337,3447.8804,313.72873
up (25).jpg,1085.6311,974.2725,-1586.5785,1092.6862,923.55493,-1491.7476,1104.6079,923.35046,-1491.7478,1117.2057,922.9524,-1491.7648,1040.9575,925.50854,-1508.5275,1017.29297,926.8609,-1508.6263,996.0774,928.63306,-1508.4845,1119.7826,947.5755,-870.8738,948.92664,960.2207,-946.8122,1107.4102,1028.5365,-1349.9792,1049.586,1028.6128,-1372.0302,1265.3534,1264.3578,-462.8181,797.5513,1279.4922,-567.67957,1411.1149,1613.6702,-754.192,712.5467,1647.0028,-1019.69806,1232.8479,1518.059,-1674.7415,974.1895,1514.492,-1958.7339,1189.8145,1497.3435,-1863.1232,1068.8572,1489.9807,-2152.1377,1181.9067,1454.4282,-1844.5164,1073.1638,1441.6677,-2115.5308,1184.7577,1456.7422,-1680.9191,1049.8672,1442.8605,-1956.0902,1201.4666,1978.1191,31.798166,957.2086,1997.0219,-32.399345,1228.493,2455.3723,230.49535,961.2981,2471.0935,162.57283,1273.3561,2844.9146,1391.289,975.8925,2879.7368,1164.0266,1225.4419,2902.2766,1474.5261,1008.7755,2924.0518,1234.7893,1393.1467,2996.5493,904.67975,949.2335,3067.4502,632.1266
up (26).jpg,1467.1752,1143.4607,-1735.6602,1495.3265,1099.0808,-1649.1035,1511.3953,1099.7811,-1649.1593,1528.6521,1100.6967,-1649.2552,1434.5671,1096.374,-1654.5063,1412.7202,1096.0098,-1654.7064,1393.2404,1096.2117,-1654.5886,1547.052,1125.453,-1030.4613,1364.8828,1118.5953,-1054.9911,1498.3905,1200.4551,-1495.9735,1430.3586,1202.1279,-1505.4369,1666.269,1447.7059,-612.93427,1208.9116,1443.5265,-591.0288,1765.3575,1825.212,-1077.0037,1101.5045,1811.7992,-1074.3489,1552.607,1693.6741,-2205.0178,1320.7539,1689.2833,-2237.3354,1502.6436,1664.9087,-2441.0725,1382.9431,1658.0142,-2476.472,1499.0874,1618.7052,-2425.7788,1392.2039,1611.0946,-2449.3755,1506.5107,1624.0708,-2215.8994,1382.4749,1615.3049,-2243.2173,1583.2764,2140.2764,-19.185059,1312.9142,2144.7295,18.588726,1653.6477,2638.7168,-20.065771,1270.5911,2661.3848,142.09547,1703.9071,3043.4207,1135.2949,1240.3253,3049.1594,1203.8517,1689.1959,3095.512,1211.1403,1274.8368,3108.5874,1273.5366,1762.3619,3225.2498,549.4254,1145.8435,3228.2734,619.0352
up (3).jpg,1517.4476,1024.0524,-808.171,1549.8914,971.9096,-867.8309,1563.3617,971.40607,-868.1407,1579.3796,970.1844,-868.30286,1525.8364,970.6,-724.5191,1521.8177,969.8771,-724.4153,1518.2656,968.8033,-724.2622,1660.1647,992.058,-839.45496,1574.102,993.00073,-193.14755,1553.4337,1074.7509,-779.31744,1524.2587,1075.9442,-594.1347,1805.97,1273.237,-965.50604,1577.3964,1290.0604,445.15335,1789.8374,1659.0953,-1072.7523,1567.4352,1639.7804,163.84186,1524.1603,1549.7739,-933.724,1429.2057,1561.5697,-1020.5672,1459.36,1517.547,-1030.1067,1385.6594,1541.7521,-1178.9956,1467.2142,1469.1523,-1008.94037,1394.1389,1505.971,-1249.7085,1485.2712,1473.5127,-904.081,1417.9055,1508.546,-1095.1797,1711.2579,2011.6039,-449.24606,1571.278,1991.0854,449.0783,1793.252,2493.5933,-188.61357,1600.0476,2410.4507,1187.269,1833.6627,2947.997,265.05658,1617.0406,2765.5457,2077.3115,1883.3971,3024.352,276.1224,1666.9055,2843.2869,2141.2397,1661.01,3084.8445,-277.06274,1410.5613,2855.9626,1885.1398
up (4).jpg,1747.5674,1346.0057,-509.33948,1776.9478,1296.7805,-626.04706,1786.7478,1295.5673,-626.18805,1797.8114,1293.7207,-626.4224,1767.1035,1295.3762,-455.39166,1769.7201,1293.4268,-455.30618,1772.8013,1290.9355,-455.08325,1867.0381,1310.6003,-859.29297,1844.2291,1307.2897,-101.88504,1778.3911,1395.5836,-576.3242,1765.016,1396.661,-358.50327,1965.9276,1613.0122,-1126.7423,1882.0504,1597.7955,422.6612,1913.7473,2009.4264,-849.1843,1876.2595,1963.9762,130.0303,1709.8185,1857.0477,79.3636,1711.895,1852.0089,-751.2162,1647.6803,1823.0907,75.75112,1651.7118,1806.4343,-870.65424,1668.3473,1784.6882,85.47815,1665.2042,1783.2681,-905.90063,1690.4142,1787.4961,119.612976,1689.0818,1791.1643,-804.8345,1913.5786,2355.618,-482.71652,1857.0641,2317.2378,482.07812,1965.6454,2871.27,84.78913,1913.4409,2796.2346,1429.8308,2010.274,3304.524,595.75244,1950.6919,3118.8845,2451.3684,2062.0593,3390.5034,628.37555,1989.3826,3170.2502,2541.1418,1809.0862,3439.6697,226.42613,1761.266,3166.2039,2424.9028
up (5).jpg,1621.0492,1330.8734,-558.1834,1650.6766,1274.7296,-676.1254,1661.138,1273.3346,-676.29144,1671.9607,1272.0089,-676.57166,1638.0403,1275.7227,-498.67032,1639.0656,1275.1552,-498.66083,1640.3251,1274.2322,-498.4936,1744.2516,1296.4261,-912.89496,1712.2192,1296.515,-127.61592,1651.9603,1386.0476,-626.2837,1636.9172,1387.063,-400.056,1831.7698,1599.0828,-1192.828,1784.7848,1589.8512,425.93158,1768.0863,2017.1191,-908.5724,1749.6298,1971.3698,168.15073,1560.2056,1861.3618,40.99318,1568.9387,1861.2178,-681.90137,1495.5188,1830.3722,29.882097,1507.8877,1824.0015,-788.88043,1521.6237,1793.0377,41.964138,1523.341,1801.7911,-837.9253,1547.972,1796.8702,79.574585,1556.6296,1809.0142,-739.4837,1786.9459,2349.9229,-507.99738,1761.3212,2320.2625,507.3516,1825.8207,2878.2356,43.364616,1801.7916,2790.0696,1327.034,1868.6328,3346.9888,561.0396,1861.0693,3146.5627,2229.5273,1928.4991,3444.414,595.6499,1909.1234,3238.5159,2309.9915,1637.1791,3467.22,210.15561,1693.604,3204.9915,2184.6746
up (6).jpg,1554.3712,1287.5033,-511.25626,1583.0018,1232.696,-636.5938,1591.8748,1232.0911,-636.7845,1602.0417,1231.5797,-637.08215,1575.2926,1232.894,-454.55795,1577.6476,1232.5162,-454.5506,1580.5732,1231.8706,-454.4873,1679.7281,1257.52,-903.8648,1662.3654,1254.6925,-101.80977,1583.5955,1347.5327,-589.4527,1574.0547,1348.7368,-358.09518,1748.0001,1566.2622,-1207.036,1763.4241,1558.7399,462.5398,1627.1274,2012.5337,-867.34924,1666.4391,1963.6383,208.78072,1468.895,1839.9226,162.90875,1497.8474,1824.9282,-593.19257,1409.5917,1800.2354,162.44894,1446.6776,1781.4792,-685.1464,1440.0922,1762.2188,162.1865,1468.4335,1758.2087,-726.4153,1465.7131,1770.2559,199.20662,1490.4686,1769.1852,-645.7419,1671.6925,2359.6565,-504.26456,1710.1693,2334.0442,503.4399,1662.5399,2879.7776,34.486317,1738.911,2803.2578,1315.4032,1684.5234,3401.0293,524.49713,1792.5314,3175.2898,2204.6738,1738.5151,3499.106,556.6243,1844.2124,3237.564,2286.265,1449.1516,3460.4116,220.58519,1598.9512,3215.087,2202.0127
